FileName	NearPhrase	ReferenceObject	MapLink	GoogleNearLink
near+Target_L_orangecounty_apa_3478399047_D12_31_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%39%30%39+S%2E+Knott+Ave+Anaheim+CA+US	http://maps.google.com/?q=Target+near+%3A+%39%30%39+S%2E+Knott+Ave+Anaheim+CA+US
near+Target_L_orangecounty_apa_3487999715_D12_23_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%39%30%39+Knott+Anaheim%2CCypress%2CBuena+Park+ca+US	http://maps.google.com/?q=Target+near+%3A+%39%30%39+Knott+Anaheim%2CCypress%2CBuena+Park+ca+US
near+Target_L_orangecounty_apa_3534868286_D01_16_2013.html	near	Target	http://maps.google.com/?q=loc%3A+knott+AVE+at+BALL+ANAHEIM%2ECYPRESS+CA+US	http://maps.google.com/?q=Target+near+%3A+knott+AVE+at+BALL+ANAHEIM%2ECYPRESS+CA+US
near+Target_L_orangecounty_sub_3511859782_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%32%31%30%36%32+Indigo+Hunt+bch+CA+US	http://maps.google.com/?q=Target+near+%3A+%32%31%30%36%32+Indigo+Hunt+bch+CA+US
near+Target_L_orlando_off_3438878514_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%36%35%33+Maguire+Blvd+Orlando+FL+US	http://maps.google.com/?q=Target+near+%3A+%36%35%33+Maguire+Blvd+Orlando+FL+US
near+Target_L_palmsprings_apa_3473721995_D12_17_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%35%33%30%30+E+Waverly+Palm+Springs++Ca+US	http://maps.google.com/?q=Target+near+%3A+%35%33%30%30+E+Waverly+Palm+Springs++Ca+US
near+Target_L_panamacity_gms_3540048911_D01_16_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%32%31%37+bainbridge+street++Panama+city+beach+fl+US	http://maps.google.com/?q=Target+near+%3A+%32%31%37+bainbridge+street++Panama+city+beach+fl+US
near+Target_L_phoenix_evl_roo_3472412586_D12_23_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Internet+%26amp%3B+cable+included+at+%31%32+street+phoenix+AZ+US	http://maps.google.com/?q=Target+near+%3A+Internet+%26amp%3B+cable+included+at+%31%32+street+phoenix+AZ+US
near+Target_L_pittsburgh_apa_3427056941_D12_09_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Lowell+st+at+Frankstown+ave+Pittsburgh+Pa+US	http://maps.google.com/?q=Target+near+%3A+Lowell+st+at+Frankstown+ave+Pittsburgh+Pa+US
near+Target_L_portland_clk_roo_3443808022_D12_05_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%36%34+th+E+Vancouver+WA+US	http://maps.google.com/?q=Target+near+%3A+%31%36%34+th+E+Vancouver+WA+US
near+Target_L_portland_clk_roo_3446520607_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Edwards+Manor+at+%31%36%32nd+Ave+E+Vancouver+OR+US	http://maps.google.com/?q=Target+near+%3A+Edwards+Manor+at+%31%36%32nd+Ave+E+Vancouver+OR+US
near+Target_L_portland_clk_roo_3482839143_D12_19_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%36%34th+Ave+at+Mill+Plain+E+Vancouver+Wa+US	http://maps.google.com/?q=Target+near+%3A+%31%36%34th+Ave+at+Mill+Plain+E+Vancouver+Wa+US
near+Target_L_portland_clk_roo_3482895205_D12_21_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%36%34+th+Ave+E%2E+Vancouver+WA+US	http://maps.google.com/?q=Target+near+%3A+%31%36%34+th+Ave+E%2E+Vancouver+WA+US
near+Target_L_sacramento_apa_3473935049_D12_20_2012.html	near	Target	http://maps.google.com/?q=loc%3A+V+at+%31%30th+Sacramento+CA+US	http://maps.google.com/?q=Target+near+%3A+V+at+%31%30th+Sacramento+CA+US
near+Target_L_sacramento_roo_3478417514_D12_18_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Briarcliff+at+Frankwood+Folsom+CA+US	http://maps.google.com/?q=Target+near+%3A+Briarcliff+at+Frankwood+Folsom+CA+US
near+Target_L_sanantonio_off_3342845715_D12_15_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%31%34+SOUTHBRIDGE+San+Antonio%2C+TX+%28SAT%29+TX+US	http://maps.google.com/?q=Target+near+%3A+%31%31%34+SOUTHBRIDGE+San+Antonio%2C+TX+%28SAT%29+TX+US
near+Target_L_savannah_apa_3483852119_D12_21_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Isle+Of+Wight+Rd+at+Hwy+%38%34+Midway+GA+US	http://maps.google.com/?q=Target+near+%3A+Isle+Of+Wight+Rd+at+Hwy+%38%34+Midway+GA+US
near+Target_L_sfbay_eby_apa_3559050198_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+South+%34%32nd+street+at+Center+street++Richmond+CA+US	http://maps.google.com/?q=Target+near+%3A+South+%34%32nd+street+at+Center+street++Richmond+CA+US
near+Target_L_sfbay_eby_off_3420833398_D12_12_2012.html	near	Target	http://maps.google.com/?q=loc%3A++Amador+Valley+Dublin+Ca+US	http://maps.google.com/?q=Target+near+%3A++Amador+Valley+Dublin+Ca+US
near+Target_L_sfbay_eby_off_3445784619_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Amador+Valley+Dublin+Ca+US	http://maps.google.com/?q=Target+near+%3A+Amador+Valley+Dublin+Ca+US
near+Target_L_sfbay_eby_off_3548461086_D01_17_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Amador+Valley+Blvd+Dublin+Ca+US	http://maps.google.com/?q=Target+near+%3A+Amador+Valley+Blvd+Dublin+Ca+US
near+Target_L_sfbay_sby_off_3532506489_D01_11_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Landess+at+Morrill+San+Jose+CA+US	http://maps.google.com/?q=Target+near+%3A+Landess+at+Morrill+San+Jose+CA+US
near+Target_L_spokane_off_3375201551_D12_05_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%31%32%39%32%39+E%2E+Sprague+Ave%2E+Spokane+Wa+US	http://maps.google.com/?q=Target+near+%3A+%31%32%39%32%39+E%2E+Sprague+Ave%2E+Spokane+Wa+US
near+Target_L_spokane_off_3474119113_D01_18_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%31%32%39%32%39+E%2E+Sprague+Avenue+Spokane+Wa+US	http://maps.google.com/?q=Target+near+%3A+%31%32%39%32%39+E%2E+Sprague+Avenue+Spokane+Wa+US
near+Target_L_springfield_apa_3491168322_D01_11_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Bird+Rd%2E+at+Town+Center+Branson+MO+US	http://maps.google.com/?q=Target+near+%3A+Bird+Rd%2E+at+Town+Center+Branson+MO+US
near+Target_L_stcloud_roo_3566792625_D01_24_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Columbia+Ave+NE+at+E+St+Germain+St+St+Cloud+MN+US	http://maps.google.com/?q=Target+near+%3A+Columbia+Ave+NE+at+E+St+Germain+St+St+Cloud+MN+US
near+Target_L_stlouis_apa_3505982731_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Bancroft+Ave+at+Macklind+Ave+Saint+Louis+MO+US	http://maps.google.com/?q=Target+near+%3A+Bancroft+Ave+at+Macklind+Ave+Saint+Louis+MO+US
near+Target_L_stockton_apa_3398091159_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+PACIFIC+at+NORTHBANK+STOCKTON+CA+US	http://maps.google.com/?q=Target+near+%3A+PACIFIC+at+NORTHBANK+STOCKTON+CA+US
near+Target_L_stockton_apa_3503223781_D01_01_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Creekwood+at+Mills%2FKettleman+Lodi+Ca+US	http://maps.google.com/?q=Target+near+%3A+Creekwood+at+Mills%2FKettleman+Lodi+Ca+US
near+Target_L_tampa_pnl_apa_3466718147_D12_20_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%34%39%36%30+%38%30th+Street+N%2E+St%2E+Petersburg+FL+US	http://maps.google.com/?q=Target+near+%3A+%34%39%36%30+%38%30th+Street+N%2E+St%2E+Petersburg+FL+US
near+Target_L_tampa_pnl_apa_3480275938_D12_21_2012.html	near	Target	http://maps.google.com/?q=loc%3A+Arabian+Lane+at+Eastlake+Road+Palm+Harbor+FL+US	http://maps.google.com/?q=Target+near+%3A+Arabian+Lane+at+Eastlake+Road+Palm+Harbor+FL+US
near+Target_L_tricities_apa_3483458477_D01_18_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%33%30%31+Hidden+Acres+Ct+Kingsport+Tn+US	http://maps.google.com/?q=Target+near+%3A+%33%30%31+Hidden+Acres+Ct+Kingsport+Tn+US
near+Target_L_washingtondc_nva_apa_3539454544_D01_17_2013.html	near	Target	http://maps.google.com/?q=loc%3A+%33%36%30%32+South+%31%34th+Street+at+King+Street+Alexandria+VA+US	http://maps.google.com/?q=Target+near+%3A+%33%36%30%32+South+%31%34th+Street+at+King+Street+Alexandria+VA+US
near+Target_L_washingtondc_nva_roo_3528463418_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Seminary+Road+at+George+Mason+Falls+Church+VA+US	http://maps.google.com/?q=Target+near+%3A+Seminary+Road+at+George+Mason+Falls+Church+VA+US
near+Target_L_washingtondc_nva_roo_3530780624_D01_12_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Seminary+Rd+at+George+Mason+Falls+Church+VA+US	http://maps.google.com/?q=Target+near+%3A+Seminary+Rd+at+George+Mason+Falls+Church+VA+US
near+Target_L_washingtondc_nva_roo_3545344533_D01_16_2013.html	near	Target	http://maps.google.com/?q=loc%3A+Seminary+Rd%2E+at+George+Mason+East+Falls+Church+VA+US	http://maps.google.com/?q=Target+near+%3A+Seminary+Rd%2E+at+George+Mason+East+Falls+Church+VA+US
near+Target_L_wausau_apa_3375278267_D12_06_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%35%34%32%30+cherry+street+Weston+Wi+US	http://maps.google.com/?q=Target+near+%3A+%35%34%32%30+cherry+street+Weston+Wi+US
near+Target_L_wilmington_apa_3437105799_D12_26_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%35%31%37+Amberjack+Wilmington+NC+US	http://maps.google.com/?q=Target+near+%3A+%35%31%37+Amberjack+Wilmington+NC+US
near+Target_L_winstonsalem_roo_3457305426_D12_07_2012.html	near	Target	http://maps.google.com/?q=loc%3A+%35%30%39%35+Winster+Cir%2E+Winston%2DSalem+No+US	http://maps.google.com/?q=Target+near+%3A+%35%30%39%35+Winster+Cir%2E+Winston%2DSalem+No+US
near+Walmart_L_albanyga_apa_3411208231_D12_09_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%31%32%30+Lonnie+Lane+Americus+GA+US	http://maps.google.com/?q=Walmart+near+%3A+%31%32%30+Lonnie+Lane+Americus+GA+US
near+Walmart_L_albany_apa_3463865149_D12_14_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%38+William+Paca+Ct+Glenmont+%28Town+of+Bethlehem%29+NY+US	http://maps.google.com/?q=Walmart+near+%3A+%38+William+Paca+Ct+Glenmont+%28Town+of+Bethlehem%29+NY+US
near+Walmart_L_albuquerque_apa_3515318986_D01_17_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+%38%36%31+ivory+rd+Rio+Rancho+NM+US	http://maps.google.com/?q=Walmart+near+%3A+%38%36%31+ivory+rd+Rio+Rancho+NM+US
near+Walmart_L_albuquerque_sub_3486027303_D01_13_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+Carlisle+St%2E+Albuquerque+Ne+US	http://maps.google.com/?q=Walmart+near+%3A+Carlisle+St%2E+Albuquerque+Ne+US
near+Walmart_L_amarillo_apa_3412486957_D12_09_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%34%30%31+S%2E+Coulter+Amarillo+TX+US	http://maps.google.com/?q=Walmart+near+%3A+%34%34%30%31+S%2E+Coulter+Amarillo+TX+US
near+Walmart_L_amarillo_bfs_3544626598_D01_16_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+W+%31%39th+St+Dumas+TX+US	http://maps.google.com/?q=Walmart+near+%3A+W+%31%39th+St+Dumas+TX+US
near+Walmart_L_amarillo_off_3438331053_D12_21_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%33%36%31%37+S+Georgia+Amarillo+TX+US	http://maps.google.com/?q=Walmart+near+%3A+%33%36%31%37+S+Georgia+Amarillo+TX+US
near+Walmart_L_asheville_apa_3377328697_D12_06_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%31%35+Waynesville+NC+US	http://maps.google.com/?q=Walmart+near+%3A+%34%31%35+Waynesville+NC+US
near+Walmart_L_atlanta_atl_apa_3388734802_D12_15_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%32%30%30+Jimmy+Carter+Blvd+Norcross+ga+US	http://maps.google.com/?q=Walmart+near+%3A+%34%32%30%30+Jimmy+Carter+Blvd+Norcross+ga+US
near+Walmart_L_atlanta_atl_roo_3386449820_D12_09_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%36%38%30+roxbury+dr+riverdale+GA+US	http://maps.google.com/?q=Walmart+near+%3A+%36%38%30+roxbury+dr+riverdale+GA+US
near+Walmart_L_atlanta_eat_apa_3464560860_D12_28_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Panola+Rd+Lithonia+GA+US	http://maps.google.com/?q=Walmart+near+%3A+Panola+Rd+Lithonia+GA+US
near+Walmart_L_atlanta_nat_roo_3537490689_D01_24_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+FIVE+FORKS+TRICKUM+ROAD+at+ROCKBRIDGE+ROAD+LILBURN%2C+STONE+MOUNTAIN%2C+%33%30%30%38%37+GA+US	http://maps.google.com/?q=Walmart+near+%3A+FIVE+FORKS+TRICKUM+ROAD+at+ROCKBRIDGE+ROAD+LILBURN%2C+STONE+MOUNTAIN%2C+%33%30%30%38%37+GA+US
near+Walmart_L_atlanta_sat_apa_3427212614_D12_20_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%31%34%37%35+Union+City+Ga+US	http://maps.google.com/?q=Walmart+near+%3A+%31%34%37%35+Union+City+Ga+US
near+Walmart_L_augusta_apa_3377484026_D12_07_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%33%30%39+E%2E+Martintown+Road+North+Augusta+SC+US	http://maps.google.com/?q=Walmart+near+%3A+%33%30%39+E%2E+Martintown+Road+North+Augusta+SC+US
near+Walmart_L_augusta_apa_3512121108_D01_17_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+Brooks+Ave+at+Nielson+Aiken+SC+US	http://maps.google.com/?q=Walmart+near+%3A+Brooks+Ave+at+Nielson+Aiken+SC+US
near+Walmart_L_augusta_gms_3537405012_D01_17_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+%35%35%36+Country+Place+Evans+Ga+US	http://maps.google.com/?q=Walmart+near+%3A+%35%35%36+Country+Place+Evans+Ga+US
near+Walmart_L_battlecreek_apa_3451246380_D01_01_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+%36+%31%2F%32+Mile+Road+Battle+Creek+MI+US	http://maps.google.com/?q=Walmart+near+%3A+%36+%31%2F%32+Mile+Road+Battle+Creek+MI+US
near+Walmart_L_bham_apa_3421189845_D12_08_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Pratt++Birmingham+AL+US	http://maps.google.com/?q=Walmart+near+%3A+Pratt++Birmingham+AL+US
near+Walmart_L_boise_apa_3535946370_D01_24_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+Ormsby+at+Homedale+rd+Caldwell+ID+US	http://maps.google.com/?q=Walmart+near+%3A+Ormsby+at+Homedale+rd+Caldwell+ID+US
near+Walmart_L_boone_apa_3311835840_D12_14_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Meadowview+Dr+at+Rogers+Dr+Boone+nc+US	http://maps.google.com/?q=Walmart+near+%3A+Meadowview+Dr+at+Rogers+Dr+Boone+nc+US
near+Walmart_L_boone_apa_3423758418_D12_17_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%31%32%34+Delorean+Place+Boone+NC+US	http://maps.google.com/?q=Walmart+near+%3A+%31%32%34+Delorean+Place+Boone+NC+US
near+Walmart_L_boone_apa_3438686555_D12_26_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Zeb+St%2E+Boone+NC+US	http://maps.google.com/?q=Walmart+near+%3A+Zeb+St%2E+Boone+NC+US
near+Walmart_L_boone_apa_3533259231_D01_11_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+%31%31%35+Rogers+Dr%2E+Boone+NC+US	http://maps.google.com/?q=Walmart+near+%3A+%31%31%35+Rogers+Dr%2E+Boone+NC+US
near+Walmart_L_buffalo_off_3508459526_D01_14_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+Route+%32%31%39+Springville+NY+US	http://maps.google.com/?q=Walmart+near+%3A+Route+%32%31%39+Springville+NY+US
near+Walmart_L_cedarrapids_apa_3420473747_D12_07_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%31%33%31+%33%31st+Avenue+SW+Cedar+Rapids+IA+US	http://maps.google.com/?q=Walmart+near+%3A+%34%31%33%31+%33%31st+Avenue+SW+Cedar+Rapids+IA+US
near+Walmart_L_cfl_apa_3398233885_D12_19_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Madaca+Lane+at+Loveland++Port+Charlotte++FL+US	http://maps.google.com/?q=Walmart+near+%3A+Madaca+Lane+at+Loveland++Port+Charlotte++FL+US
near+Walmart_L_charleston_apa_3461095508_D01_13_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+Mariners+Way+at+Hwy+%35%32++Moncks+Corner++SC+US	http://maps.google.com/?q=Walmart+near+%3A+Mariners+Way+at+Hwy+%35%32++Moncks+Corner++SC+US
near+Walmart_L_charlotte_apa_3459357882_D12_27_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%36%35%33+Mabry+Pkwy+Rock+Hill+sc+US	http://maps.google.com/?q=Walmart+near+%3A+%34%36%35%33+Mabry+Pkwy+Rock+Hill+sc+US
near+Walmart_L_charlotte_off_3312396620_D12_10_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%33%31%39+Unionville%2DIndian+Trail+Road+Indian+Trail+NC+US	http://maps.google.com/?q=Walmart+near+%3A+%33%31%39+Unionville%2DIndian+Trail+Road+Indian+Trail+NC+US
near+Walmart_L_charlotte_roo_3489617925_D12_31_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%39%30%31+forty+niner+ave+Charlotte+Nc+US	http://maps.google.com/?q=Walmart+near+%3A+%39%30%31+forty+niner+ave+Charlotte+Nc+US
near+Walmart_L_chattanooga_apa_3531406699_D01_16_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+%33%30%33+Kellys+Ferry+Place%2C+Chattanooga%2C+TN+%33%37%34%31%39+Chattanooga+TN+US	http://maps.google.com/?q=Walmart+near+%3A+%33%30%33+Kellys+Ferry+Place%2C+Chattanooga%2C+TN+%33%37%34%31%39+Chattanooga+TN+US
near+Walmart_L_chicago_wcl_roo_3488268396_D12_31_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Weber+%26amp%3B+Airport+Romeoville+IL+US	http://maps.google.com/?q=Walmart+near+%3A+Weber+%26amp%3B+Airport+Romeoville+IL+US
near+Walmart_L_clarksville_apa_3412329498_D12_12_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A++Youkim+Circle+at+Bradshaw+Rd%2E+Hopkinsville+Ky+US	http://maps.google.com/?q=Walmart+near+%3A++Youkim+Circle+at+Bradshaw+Rd%2E+Hopkinsville+Ky+US
near+Walmart_L_columbusga_apa_3343487151_D12_14_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Warm+Springs+Rd+at+Gatewood+Circle+Columbus+GA+US	http://maps.google.com/?q=Walmart+near+%3A+Warm+Springs+Rd+at+Gatewood+Circle+Columbus+GA+US
near+Walmart_L_columbusga_apa_3398038808_D12_14_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Timberlane+Dr+at+Northstar+dr+Columbus+ga+US	http://maps.google.com/?q=Walmart+near+%3A+Timberlane+Dr+at+Northstar+dr+Columbus+ga+US
near+Walmart_L_columbus_sub_3404321564_D12_05_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%34%33%38+MOBILE+DR+columbus+OH+US	http://maps.google.com/?q=Walmart+near+%3A+%34%34%33%38+MOBILE+DR+columbus+OH+US
near+Walmart_L_corpuschristi_apa_3461280871_D12_09_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%30%30%30+S%2E+Brahma+Blv+Kingsville+Tx+US	http://maps.google.com/?q=Walmart+near+%3A+%34%30%30%30+S%2E+Brahma+Blv+Kingsville+Tx+US
near+Walmart_L_cosprings_apa_3480327929_D12_31_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%31%30%35+S%2E+Academy+Blvd%2E++Colorado+Springs+CO+US	http://maps.google.com/?q=Walmart+near+%3A+%31%30%35+S%2E+Academy+Blvd%2E++Colorado+Springs+CO+US
near+Walmart_L_cosprings_apa_3495536546_D01_14_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+S%2E+Academy+at+Pikes+Peak+Colorado+Springs+Co+US	http://maps.google.com/?q=Walmart+near+%3A+S%2E+Academy+at+Pikes+Peak+Colorado+Springs+Co+US
near+Walmart_L_dallas_dal_apa_3443698376_D12_20_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+traders+road+at+taylor+st+greenville+tx+US	http://maps.google.com/?q=Walmart+near+%3A+traders+road+at+taylor+st+greenville+tx+US
near+Walmart_L_dallas_ftw_apa_3494914070_D01_14_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+%31%30%30%30+Blue+Carriage+Lane+N%2E+fort+worth+tx+US	http://maps.google.com/?q=Walmart+near+%3A+%31%30%30%30+Blue+Carriage+Lane+N%2E+fort+worth+tx+US
near+Walmart_L_dallas_mdf_apa_3362200894_D12_06_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%34%35+Precinct+Line+Rd%2E+Hurst+TX+US	http://maps.google.com/?q=Walmart+near+%3A+%34%34%35+Precinct+Line+Rd%2E+Hurst+TX+US
near+Walmart_L_dallas_mdf_apa_3377437824_D12_07_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Duck+Creek+Drive+at+Broadway+Garland+Tx+US	http://maps.google.com/?q=Walmart+near+%3A+Duck+Creek+Drive+at+Broadway+Garland+Tx+US
near+Walmart_L_dallas_mdf_apa_3404652804_D12_05_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Duck+Creek+Dr+at+Broadway+Garland+TX+US	http://maps.google.com/?q=Walmart+near+%3A+Duck+Creek+Dr+at+Broadway+Garland+TX+US
near+Walmart_L_dallas_mdf_apa_3469638145_D12_21_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%32%32%30%30+Forest+Ridge+Drive+Bedford+TX+US	http://maps.google.com/?q=Walmart+near+%3A+%32%32%30%30+Forest+Ridge+Drive+Bedford+TX+US
near+Walmart_L_dallas_mdf_apa_3564617038_D01_24_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%34%35+Precinct+Line+Road+Hurst+TX+US	http://maps.google.com/?q=Walmart+near+%3A+%34%34%35+Precinct+Line+Road+Hurst+TX+US
near+Walmart_L_delaware_fuo_3530633464_D01_24_2013.html	near	Walmart	http://maps.google.com/?q=loc%3A+Bedford+Lane+New+Castle+DE+US	http://maps.google.com/?q=Walmart+near+%3A+Bedford+Lane+New+Castle+DE+US
near+Walmart_L_denver_apa_3449203721_D12_09_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%31%37%30%36+%33%30th+Street+Greeley+CO+US	http://maps.google.com/?q=Walmart+near+%3A+%31%37%30%36+%33%30th+Street+Greeley+CO+US
near+Walmart_L_denver_off_3453561614_D12_16_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%34%38%39+US+Hwy+%32%38%37+Lafayette+CO+US	http://maps.google.com/?q=Walmart+near+%3A+%34%38%39+US+Hwy+%32%38%37+Lafayette+CO+US
near+Walmart_L_eastky_reb_3397995676_D12_07_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+Lakeview+Circle+Pikeville+Ky+US	http://maps.google.com/?q=Walmart+near+%3A+Lakeview+Circle+Pikeville+Ky+US
near+Walmart_L_eastnc_apa_3379049672_D12_08_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%37%36%35%30+Highway+%37%30+East+New+Bern+NC+US	http://maps.google.com/?q=Walmart+near+%3A+%37%36%35%30+Highway+%37%30+East+New+Bern+NC+US
near+Walmart_L_eastnc_apa_3428654233_D12_10_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%37%36%35%30+Highway+%37%30+East%2C+Lot+%32+New+Bern+NC+US	http://maps.google.com/?q=Walmart+near+%3A+%37%36%35%30+Highway+%37%30+East%2C+Lot+%32+New+Bern+NC+US
near+Walmart_L_eastnc_apa_3428660260_D12_26_2012.html	near	Walmart	http://maps.google.com/?q=loc%3A+%37%36%35%30+HWY+%37%30+East%2C+Lot+%33+New+Bern+NC+US	http://maps.google.com/?q=Walmart+near+%3A+%37%36%35%30+HWY+%37%30+East%2C+Lot+%33+New+Bern+NC+US
